num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,0,1,82,4,5,1,0,1,8.83,0
1,0,1,17,4,7,1,0,0,8.83,0
1,0,1,47,4,1,1,1,1,6.42,0
1,0,1,89,4,5,0,1,1,6.42,0
2,0,1,55,4,4,0,1,1,6.42,0
1,0,1,1,4,4,1,1,0,6.42,0
2,0,1,92,4,1,0,0,0,6.42,0
2,0,1,19,4,7,1,0,0,6.42,0
1,0,1,96,4,6,1,1,0,6.42,1
1,0,1,24,4,6,0,0,0,6.42,0
1,0,1,114,4,6,0,0,0,6.42,0
1,0,1,6,4,5,0,0,0,6.42,0
2,0,1,89,4,5,0,1,1,6.42,0
2,0,1,82,4,7,1,0,1,6.42,0
2,0,1,142,4,1,1,0,0,6.42,1
2,0,1,92,4,4,1,0,0,6.42,0
2,0,1,52,4,1,1,1,0,6.42,0
1,0,1,49,4,3,0,1,1,6.42,0
2,0,1,23,4,5,1,0,0,6.42,0
1,0,1,10,4,5,0,1,1,6.42,0
1,0,1,70,4,5,0,0,0,6.42,0
2,0,1,141,4,4,1,0,1,6.42,0
4,0,1,62,4,2,0,0,0,6.42,0
4,1,1,169,4,1,1,1,0,6.42,0
1,0,1,237,4,4,0,0,0,6.42,0
1,1,1,47,4,7,0,0,0,6.42,0
1,1,1,37,4,5,0,0,0,6.42,0
2,0,1,127,4,1,0,0,0,6.42,0
1,0,1,47,4,5,0,0,0,6.33,0
1,0,1,48,4,4,0,1,1,6.33,0
1,0,1,131,4,5,1,1,1,6.33,0
2,0,1,143,4,2,1,0,0,6.33,0
1,0,1,243,4,7,0,0,0,6.33,0
1,1,1,46,4,6,0,0,1,6.33,1
4,0,1,32,4,1,1,1,1,6.33,0
1,0,1,156,4,1,1,1,1,6.33,0
1,0,1,12,4,2,0,1,0,6.33,0
2,0,1,74,4,3,0,0,0,6.33,0
2,0,1,156,4,1,0,1,1,6.33,0
2,0,1,204,4,2,1,0,0,6.33,0
1,0,1,293,4,4,1,0,0,6.33,0
1,0,1,46,4,1,0,0,1,6.33,0
2,1,1,104,4,4,0,0,0,6.33,0
1,0,1,199,4,2,1,0,1,6.33,0
2,0,1,143,4,7,1,0,0,6.33,0
1,0,1,94,4,4,1,0,0,6.33,0
2,0,1,135,4,5,1,0,0,6.33,0
2,1,1,388,4,7,0,0,0,6.33,0
1,1,1,20,4,1,1,0,0,6.33,0
1,0,1,127,4,2,0,0,0,6.33,0
2,0,1,175,4,3,1,1,1,6.33,0
1,0,1,53,4,6,0,0,0,6.33,0
1,0,1,25,4,6,0,0,0,6.33,0
2,0,1,77,4,1,0,0,0,6.33,0
2,0,1,237,4,4,0,1,0,6.33,0
2,0,1,53,4,3,1,0,0,6.33,0
3,0,1,140,4,5,1,0,1,6.33,0
4,0,1,66,4,4,0,0,1,6.33,0
2,0,1,155,4,4,1,0,0,6.33,0
1,1,1,29,4,4,0,1,1,6.33,0
2,0,1,81,4,1,0,0,0,6.33,0
1,0,1,42,4,5,1,1,1,6.33,0
2,1,1,95,4,3,0,0,0,6.33,0
1,1,1,127,4,4,1,0,1,6.33,0
2,0,1,97,4,4,1,0,1,6.33,0
4,0,1,112,4,5,1,1,1,6.33,0
2,0,1,29,4,6,1,1,1,6.33,0
2,0,1,37,4,3,0,0,1,6.33,0
2,0,1,184,4,5,1,0,1,6.33,0
1,0,1,343,4,5,0,0,0,6.33,0
5,0,1,337,4,6,1,0,1,6.33,0
2,0,1,142,4,3,1,1,0,6.33,0
2,0,1,170,4,1,1,0,0,6.33,0
2,1,1,25,4,3,1,1,1,6.33,0
1,0,1,70,4,5,1,1,1,6.33,0
1,0,1,73,4,2,0,0,0,6.33,0
1,0,1,51,4,1,1,1,0,6.33,0
4,0,1,365,4,6,1,0,1,6.33,0
1,0,1,98,4,1,0,0,1,6.33,0
1,1,1,56,4,7,0,0,0,6.33,0
2,0,1,16,4,1,1,1,1,6.33,1
1,0,1,89,4,5,0,1,1,5.33,0
4,0,1,142,4,2,1,0,0,5.33,0
3,1,1,68,4,1,0,0,1,5.33,0
2,0,1,66,4,2,0,0,0,5.33,0
1,0,1,69,4,5,0,0,1,5.33,0
5,0,1,46,4,6,1,0,0,5.33,0
2,0,1,56,4,6,0,0,0,5.33,1
6,0,1,49,4,4,1,0,0,5.33,0
1,0,1,83,4,3,0,0,0,5.33,0
2,0,1,140,4,3,1,0,0,5.33,0
1,0,1,83,4,3,1,0,0,5.33,0
1,0,1,92,4,2,0,0,0,5.33,1
2,0,1,81,4,1,1,1,1,5.33,1
3,0,1,97,4,7,1,0,0,5.33,0
1,0,1,22,4,2,1,1,0,5.33,0
1,0,1,44,4,1,0,0,0,5.33,0
4,1,1,97,4,5,1,1,0,5.33,0
2,0,1,50,4,4,0,0,0,5.33,0
2,0,1,281,4,2,0,0,0,5.33,1
2,0,1,62,4,2,1,1,1,5.33,0
2,1,1,103,4,6,1,0,0,5.33,0
2,0,1,63,4,5,0,0,0,5.33,0
1,0,1,22,4,2,0,1,0,5.33,0
1,0,1,56,4,3,0,0,0,5.33,1
1,0,1,43,4,5,1,1,1,5.33,0
2,0,1,1,4,2,1,0,0,5.33,0
1,0,1,105,4,3,1,1,0,5.33,1
1,0,1,81,4,5,0,0,0,5.33,0
1,0,1,46,4,1,0,0,0,5.33,0
2,0,1,281,4,2,0,0,0,5.33,0
1,0,1,17,4,6,0,0,0,5.33,0
2,0,1,64,4,3,0,0,1,5.33,0
2,0,1,93,4,3,1,0,0,5.33,0
3,1,1,68,4,1,0,0,1,5.33,0
5,0,1,76,4,4,0,0,0,5.33,1
2,0,1,140,4,3,1,0,0,5.33,0
1,0,1,67,4,6,1,0,0,5.33,0
1,0,1,281,4,2,0,0,0,5.33,0
2,0,1,53,4,6,0,0,0,5.33,0
1,0,1,81,4,5,1,0,0,5.33,0
2,0,1,66,4,1,0,0,1,5.33,0
3,1,1,127,4,6,0,0,0,5.33,0
2,0,1,39,4,4,0,0,0,5.33,0
1,0,1,83,4,3,0,0,0,5.33,0
1,0,1,40,4,2,0,0,0,5.33,1
2,0,1,45,4,1,1,1,0,8.58,0
1,0,1,30,4,2,1,0,0,8.58,0
1,0,1,63,4,5,0,0,0,8.58,1
3,0,1,294,4,7,1,0,0,8.58,0
1,0,1,11,4,1,1,1,0,8.58,1
1,0,1,30,4,2,1,0,0,8.58,0
1,0,1,80,4,1,0,0,0,8.58,0
1,0,1,264,4,7,0,0,0,8.58,0
1,1,1,35,4,5,0,0,1,8.58,0
2,0,2,22,4,4,1,0,0,8.58,0
2,0,1,107,4,2,0,0,1,8.58,0
1,0,1,119,4,3,0,0,0,4.67,0
1,0,1,183,4,2,1,0,0,4.67,0
2,1,1,236,4,6,1,0,0,4.67,0
1,0,1,244,4,4,0,0,0,4.67,0
2,0,1,200,4,4,1,1,0,4.67,0
1,0,1,154,4,4,1,0,0,4.67,0
1,0,1,157,4,1,1,0,0,4.67,0
1,0,1,120,4,2,1,0,0,4.67,0
1,0,1,120,4,2,1,0,0,4.67,0
1,1,1,22,4,7,0,0,0,4.67,0
1,0,1,119,4,5,0,0,1,4.67,0
2,0,1,140,4,1,1,0,0,4.67,0
2,0,1,245,4,3,1,0,0,4.67,0
2,1,1,276,4,2,1,0,0,4.67,0
1,0,1,154,4,4,1,0,0,4.67,0
1,0,1,55,4,2,0,0,1,4.67,1
2,0,1,231,4,3,1,0,0,4.67,0
2,0,1,70,4,5,1,0,0,4.67,0
2,0,1,153,4,1,1,0,0,4.67,0
2,0,1,58,4,3,1,0,1,4.67,0
1,0,1,96,4,7,0,0,0,4.67,0
1,0,1,24,4,5,0,0,1,4.67,0
2,0,1,330,4,1,0,0,0,4.67,0
1,0,1,23,4,1,1,1,0,4.67,0
2,0,1,246,4,2,0,0,0,4.67,1
2,0,1,373,4,1,0,0,0,4.67,0
1,0,1,118,4,4,1,0,0,4.67,0
4,1,1,78,4,4,1,0,0,4.67,0
1,0,1,200,4,4,1,1,0,4.67,0
1,0,1,120,4,2,1,0,0,4.67,0
2,0,1,128,4,1,0,0,0,4.67,0
1,0,1,22,4,7,1,0,0,4.67,0
2,0,1,217,4,3,1,1,0,4.67,0
1,0,1,120,4,2,1,0,0,4.67,0
2,0,1,120,4,2,1,1,0,4.67,0
1,1,1,245,4,3,1,0,1,4.67,0
2,0,1,253,4,6,0,0,0,4.67,0
2,0,1,231,4,5,0,0,0,4.67,0
2,0,1,32,4,7,1,0,0,4.67,0
1,0,1,120,4,2,0,0,0,4.67,0
1,0,1,372,4,2,1,0,0,4.67,0
2,0,1,94,4,6,0,0,0,5.13,0
3,0,1,83,4,4,0,0,0,5.13,0
1,0,1,31,4,5,0,0,0,5.0,0
2,0,1,31,4,7,1,0,1,5.0,0
2,0,1,43,4,4,1,0,0,5.0,1
1,0,1,66,4,2,0,0,0,5.0,1
2,0,1,74,4,6,0,0,0,5.0,0
6,0,1,95,4,1,1,0,1,5.0,0
1,0,1,202,4,4,0,1,1,5.0,1
1,0,1,83,4,6,0,0,0,5.0,0
1,0,1,10,4,6,0,1,1,8.58,0
1,0,1,41,4,5,0,0,0,8.83,0
1,0,1,41,4,5,0,0,1,8.83,0
1,0,1,19,4,2,0,1,1,8.83,0
1,0,1,4,4,5,0,1,1,5.62,0
3,0,1,62,4,5,0,0,0,5.62,0
1,0,1,342,4,6,1,0,0,8.58,0
2,0,1,71,4,1,0,1,0,8.58,0
2,0,1,302,4,1,1,1,1,8.83,0
9,0,1,6,4,6,1,0,0,6.42,0
1,0,1,23,4,1,0,0,0,6.42,0
2,0,1,242,4,2,1,0,0,5.62,1
5,0,1,29,4,2,1,0,1,8.58,0
3,1,1,23,4,1,0,0,0,4.67,0
1,0,1,24,4,1,1,0,0,4.67,0
4,1,1,15,4,3,1,0,1,4.67,0
1,0,1,6,4,2,0,0,0,4.67,0
1,0,1,5,4,3,1,0,1,5.0,0
1,0,1,4,4,4,1,0,1,5.0,0
9,0,1,7,4,1,1,1,1,5.0,0
2,0,1,16,4,1,1,0,0,5.07,0
2,0,1,132,4,4,0,0,0,5.07,0
1,0,1,25,4,6,0,0,0,5.07,0
2,0,1,126,4,3,1,0,0,5.07,1
3,0,1,85,4,4,1,0,0,5.07,1
2,0,1,233,4,1,0,0,1,5.07,0
2,0,1,9,4,4,1,1,1,5.07,1
9,0,1,242,4,6,1,0,1,5.07,1
1,0,1,11,4,5,0,0,1,5.07,0
1,0,1,7,4,6,1,0,0,5.07,0
1,0,1,210,4,5,0,0,1,5.07,1
1,0,1,17,4,3,1,0,1,5.07,0
1,0,1,333,4,2,1,0,0,5.07,0
1,0,1,22,4,1,1,0,0,5.07,0
1,0,1,4,4,7,0,0,1,5.07,0
1,0,1,9,4,4,0,0,1,5.07,0
1,0,1,24,4,3,0,0,1,5.07,0
3,0,1,13,4,3,1,1,1,5.07,0
1,0,1,56,4,5,1,0,0,5.07,0
1,1,1,3,4,3,0,0,0,5.07,0
2,0,1,13,4,5,1,0,0,5.07,0
1,0,1,63,4,3,0,0,1,8.58,0
2,0,1,6,4,6,1,1,1,8.58,0
3,0,1,37,4,3,0,0,0,8.58,1
3,0,1,234,4,1,0,0,0,8.58,0
1,0,1,42,4,6,1,1,1,5.07,0
4,0,1,20,4,7,1,0,1,5.07,1
1,0,1,20,4,7,1,1,1,5.07,0
1,0,1,57,4,4,0,0,1,5.07,1
1,1,1,56,4,5,0,0,0,5.07,0
1,0,1,22,4,4,0,0,0,5.07,0
1,0,1,13,4,2,1,0,1,5.07,1
1,0,1,12,4,3,0,0,0,8.83,1
1,0,1,20,4,1,0,0,1,8.83,0
1,0,1,162,4,7,0,0,1,8.83,0
2,0,1,114,4,2,1,0,0,8.83,1
1,0,1,36,4,3,1,1,1,8.83,0
2,0,1,37,4,2,1,0,0,8.83,0
1,0,1,9,4,1,0,0,1,8.83,0
3,0,1,15,4,3,0,1,1,5.62,0
3,1,1,10,4,1,0,0,0,5.62,0
1,0,1,20,4,5,1,1,0,5.62,0
4,0,1,281,4,3,0,0,0,5.62,0
2,0,1,175,4,4,1,1,1,5.62,0
1,0,1,14,4,4,1,1,0,5.62,0
1,0,1,120,4,5,1,1,0,5.62,1
1,0,1,31,4,1,0,0,0,5.62,0
1,0,1,30,4,3,0,0,0,5.62,0
2,0,1,48,4,7,1,0,1,5.62,0
1,0,1,24,4,6,1,0,0,5.62,0
1,0,1,8,4,4,0,0,0,5.62,0
1,0,1,255,4,1,1,0,0,5.62,0
1,0,1,44,4,6,0,1,1,5.62,0
2,0,1,11,4,7,1,1,1,5.62,0
1,0,1,15,4,4,0,0,1,5.62,0
1,0,1,36,4,3,1,0,1,5.62,0
1,0,1,28,4,4,0,1,0,5.62,0
1,1,1,32,4,1,1,1,1,5.62,0
1,0,1,11,4,2,0,0,1,8.58,0
1,0,1,139,4,1,0,0,1,8.58,0
1,1,1,0,4,3,0,1,0,8.58,0
2,0,1,53,4,1,0,0,0,8.58,0
2,0,1,11,4,1,0,1,0,8.58,0
1,0,1,31,4,7,0,0,1,8.58,0
3,0,1,3,4,5,1,0,1,8.58,0
1,0,1,11,4,1,0,0,0,8.58,0
1,0,1,14,4,3,0,0,0,8.58,1
1,0,1,24,4,7,0,0,0,8.58,0
1,0,1,42,4,4,1,0,0,8.58,1
1,1,1,0,4,3,0,1,0,8.58,0
1,0,1,3,4,1,0,0,0,8.58,0
1,0,1,7,4,4,0,1,1,8.58,0
2,0,1,22,4,2,1,1,1,8.58,1
1,1,1,0,4,3,0,1,0,8.58,0
1,1,1,72,4,1,0,0,0,8.58,0
2,0,1,39,4,6,1,1,0,7.57,1
2,1,1,37,4,3,0,0,0,7.57,0
1,1,1,95,4,6,1,1,0,7.57,0
2,0,1,83,4,1,1,0,0,7.57,0
2,0,1,16,4,3,1,1,1,7.57,0
2,1,1,10,4,3,1,1,1,7.57,0
2,0,1,8,4,6,1,0,0,7.57,0
3,0,1,49,4,1,1,1,1,7.57,0
2,1,1,52,4,4,0,1,0,7.57,0
1,0,1,13,4,5,0,0,0,7.57,1
2,1,1,45,4,2,0,0,0,7.57,0
4,0,1,39,4,6,1,1,0,7.57,1
2,0,1,44,4,6,1,1,1,7.57,0
1,1,1,86,4,5,0,0,1,7.57,0
1,1,1,58,4,6,1,0,0,7.57,0
2,0,1,73,4,1,0,0,1,7.57,0
1,1,1,218,4,4,0,1,1,7.57,0
8,0,1,57,4,6,0,0,0,7.57,0
1,0,1,52,4,3,0,1,1,7.57,0
2,0,1,28,4,7,1,0,0,7.57,0
1,0,1,68,4,5,0,1,1,7.57,0
1,0,1,24,4,7,0,0,0,7.57,0
2,0,1,52,4,2,1,0,0,7.57,1
5,0,1,55,4,5,1,0,0,7.57,0
1,1,1,58,4,6,1,0,0,7.57,0
1,0,1,82,4,7,0,0,0,7.57,0
1,0,1,9,4,2,1,0,0,7.57,0
3,1,1,249,4,7,0,0,0,7.57,0
1,0,1,161,4,6,0,1,1,7.57,0
2,0,1,37,4,3,1,0,1,7.57,1
2,0,1,18,4,6,1,0,0,7.57,0
2,1,1,18,4,7,0,1,1,7.57,0
2,0,1,8,4,6,1,0,0,7.57,0
1,0,1,185,4,7,0,1,1,7.57,0
1,0,1,87,4,7,0,0,0,7.57,0
2,0,1,23,4,3,0,0,1,7.57,0
1,1,1,94,4,7,1,1,0,7.57,0
2,0,1,23,4,4,0,0,1,6.62,0
1,0,1,78,4,4,0,0,0,6.62,0
7,0,1,183,4,1,1,0,0,6.62,0
2,0,1,71,4,2,1,0,0,6.62,0
2,0,1,53,4,5,0,0,0,6.62,0
1,0,1,10,4,7,0,0,0,6.62,0
1,0,1,97,4,4,1,1,1,6.62,0
4,0,1,26,4,5,1,0,1,6.62,0
2,0,1,54,4,7,0,0,0,6.62,0
2,0,1,65,4,6,1,1,0,6.62,0
1,0,1,70,4,1,1,0,0,6.62,0
3,0,1,155,4,3,0,0,0,6.62,0
2,0,1,95,4,1,1,0,0,6.62,0
2,1,1,229,4,7,1,1,1,6.62,0
1,0,1,23,4,1,0,0,0,6.62,0
6,0,1,272,4,4,0,0,0,6.62,0
2,0,1,22,4,2,0,0,0,6.62,0
2,0,1,118,4,3,1,0,0,6.62,0
1,0,1,41,4,4,0,0,0,6.62,0
1,0,1,81,4,3,0,0,0,6.62,0
4,1,1,293,4,2,1,0,1,6.62,0
2,0,1,60,4,7,1,1,0,6.62,0
4,0,1,87,4,1,1,1,1,6.62,0
2,0,1,70,4,5,1,0,0,6.62,0
1,0,1,111,4,2,0,0,1,6.62,0
2,0,1,151,4,3,1,1,0,6.62,0
2,0,1,191,4,4,0,0,0,6.62,0
1,0,1,98,4,7,0,0,0,6.62,0
2,0,1,27,4,2,0,1,1,6.62,0
2,0,1,49,4,5,0,0,0,6.62,0
1,0,1,24,4,1,0,0,0,6.62,0
2,0,1,14,4,3,1,0,1,6.62,0
2,0,1,33,4,1,1,0,0,6.62,0
2,0,1,11,4,1,0,0,0,6.62,0
4,0,1,41,4,4,1,0,1,6.62,0
1,0,1,27,4,4,0,0,1,6.62,0
2,0,1,112,4,3,1,1,0,6.62,0
1,0,1,25,4,5,0,0,0,6.62,0
2,1,1,55,4,6,1,1,0,6.62,0
2,1,1,22,4,6,0,1,1,6.62,0
2,0,1,43,4,7,1,0,0,6.62,0
2,0,1,23,4,6,0,0,0,6.62,0
2,0,1,56,4,5,0,0,0,6.62,0
2,0,1,297,4,7,1,0,1,6.62,0
2,0,1,73,4,1,1,0,0,6.62,0
1,0,1,17,4,7,0,0,0,6.62,0
2,0,1,156,4,4,0,0,0,6.62,0
3,0,1,27,4,2,1,0,0,6.62,0
1,0,1,57,4,2,1,0,0,6.62,0
2,0,1,24,4,7,1,0,0,6.62,0
1,0,1,149,4,6,1,0,0,6.62,0
1,0,1,98,4,7,0,0,0,6.62,0
2,0,1,156,4,4,0,0,0,6.62,0
2,0,1,86,4,6,1,0,0,6.62,0
4,1,1,156,4,3,0,0,1,6.62,0
3,0,1,26,4,6,0,0,0,6.62,0
2,0,1,67,4,2,0,1,0,6.62,0
1,0,1,19,4,5,1,0,0,6.62,0
2,0,1,80,4,4,1,1,1,6.62,0
4,0,1,8,4,4,1,1,1,6.62,0
7,0,1,191,4,7,1,0,0,6.62,0
2,0,1,317,4,1,0,0,0,6.62,0
1,0,1,10,4,5,0,0,1,6.62,0
2,0,1,96,4,1,1,0,1,6.62,0
2,0,1,165,4,1,0,1,1,6.62,0
2,0,1,11,4,1,1,1,0,6.62,0
4,0,1,414,4,2,0,0,0,6.62,0
8,0,1,189,4,3,0,0,0,6.62,0
1,0,1,4,4,6,1,0,0,6.62,0
5,1,1,421,4,7,0,0,0,6.62,0
5,0,1,161,4,3,1,0,0,6.62,0
2,0,1,35,4,1,0,0,1,6.62,0
2,0,1,338,4,1,1,0,1,6.62,0
3,0,1,23,4,3,0,0,1,6.62,0
2,0,1,96,4,7,1,0,0,6.62,0
1,1,1,16,4,3,0,0,0,6.62,0
2,0,1,32,4,1,1,0,0,6.62,0
4,0,1,366,4,2,1,0,1,6.62,0
1,0,1,162,4,2,1,1,0,6.62,0
2,0,1,126,4,3,0,0,1,6.62,0
1,0,1,7,4,2,0,0,0,6.62,0
2,0,1,63,4,4,1,0,0,6.62,0
2,0,1,81,4,1,1,0,0,6.62,0
1,0,1,198,4,3,0,0,0,6.62,0
2,0,1,78,4,7,1,0,0,6.62,0
2,0,1,18,4,3,0,0,0,6.62,0
4,0,1,308,4,3,1,0,1,6.62,0
2,1,1,185,4,3,0,0,0,6.62,0
2,0,1,108,4,5,0,0,1,6.62,0
2,0,1,76,4,4,1,0,0,6.62,0
2,1,1,18,4,2,0,0,0,6.62,0
3,0,1,128,4,6,0,0,0,6.62,0
1,0,1,42,4,3,0,1,0,6.62,0
3,0,1,30,4,3,0,0,1,6.62,0
4,0,1,38,4,5,1,1,0,6.62,0
1,0,1,97,4,4,1,1,1,6.62,0
1,0,1,13,4,4,0,0,0,6.62,0
3,0,1,56,4,4,0,0,0,6.62,0
2,0,1,79,4,4,0,0,0,6.62,0
1,1,1,99,4,5,1,0,0,6.62,0
4,0,1,192,4,5,0,0,1,6.62,0
2,0,1,189,4,2,0,0,0,6.62,0
1,0,1,23,4,1,0,0,0,6.62,0
1,0,1,12,4,3,1,0,1,6.62,0
1,0,1,98,4,7,0,0,0,6.62,0
1,0,1,44,4,1,0,0,0,6.62,0
1,0,1,55,4,5,1,1,0,6.62,0
2,0,1,26,4,2,0,0,0,6.62,0
1,1,1,55,4,5,1,1,0,6.62,0
2,0,1,12,4,3,0,1,0,6.62,0
2,1,1,74,4,6,1,1,1,6.62,0
4,0,1,408,4,1,1,1,1,6.62,0
2,0,1,76,4,5,1,1,0,6.62,0
2,0,1,22,4,6,0,0,0,6.62,0
2,0,1,113,4,2,1,0,0,6.62,0
3,1,1,41,4,3,1,0,0,6.62,0
2,0,1,232,4,1,1,1,1,6.62,0
3,0,1,62,4,7,0,0,1,6.62,0
2,0,1,123,4,1,1,0,1,6.62,0
1,1,1,72,4,3,1,1,1,6.62,0
2,1,1,18,4,6,1,0,0,6.62,0
5,1,1,122,4,2,1,1,1,6.62,0
2,0,1,88,4,4,1,1,0,6.62,0
1,0,1,47,4,6,1,1,1,6.62,0
5,0,1,95,4,1,1,0,0,6.62,0
3,0,1,183,4,4,0,0,1,6.62,0
2,0,1,37,4,3,1,0,1,6.62,0
2,0,1,153,4,2,0,0,0,6.62,0
2,0,1,41,4,5,0,0,0,6.62,0
6,0,1,162,4,4,1,0,1,6.62,0
1,0,1,149,4,4,0,0,0,6.62,0
2,0,1,37,4,1,1,0,1,6.62,0
2,0,1,92,4,5,1,0,0,6.62,0
3,1,1,189,4,7,0,1,1,6.62,0
2,0,1,67,4,5,0,1,1,6.62,0
2,0,1,66,4,4,1,0,0,6.62,0
4,0,1,356,4,2,1,1,1,6.62,0
4,0,1,109,4,6,0,0,0,7.0,0
2,0,1,75,4,6,1,0,0,7.0,0
2,0,1,67,4,3,0,0,0,7.0,0
2,1,1,85,4,4,1,0,0,7.0,0
1,1,1,49,4,7,0,0,0,7.0,0
1,0,1,56,4,5,1,1,1,7.0,0
5,0,1,21,4,7,1,0,1,7.0,0
2,1,1,8,4,5,1,1,0,7.0,0
3,0,1,76,4,5,1,0,1,7.0,0
1,0,1,51,4,3,1,0,0,7.0,1
5,0,1,42,4,6,1,0,1,7.0,0
1,0,1,6,4,5,0,0,1,7.0,1
2,0,1,56,4,5,1,1,1,7.0,1
1,1,1,70,4,6,1,1,1,7.0,0
2,0,1,116,4,6,1,1,1,7.0,0
1,0,1,75,4,3,1,1,1,7.0,0
2,0,1,198,4,3,1,0,0,7.0,1
1,0,1,31,4,6,0,0,0,7.0,0
1,0,1,79,4,7,0,0,1,7.0,0
1,0,1,56,4,5,1,1,1,7.0,0
2,1,1,64,4,3,0,1,0,7.0,0
1,0,1,156,4,4,0,0,0,7.0,0
2,0,1,68,4,6,1,1,0,7.0,0
1,0,1,24,4,1,0,1,0,7.0,0
2,0,1,58,4,1,0,0,1,7.0,0
1,1,1,130,4,2,1,1,1,7.0,0
2,0,1,51,4,2,0,0,0,7.0,0
1,0,1,6,4,6,0,0,0,7.0,0
1,1,1,11,4,7,1,0,0,7.0,0
2,0,1,205,4,6,0,0,0,7.0,1
2,0,1,2,4,3,0,1,1,7.0,0
3,1,1,120,4,7,0,0,0,7.0,0
1,1,1,49,4,7,0,0,0,7.0,0
1,1,1,43,4,5,0,0,0,7.0,0
2,0,1,102,4,3,1,1,0,7.0,0
1,0,1,119,4,5,1,0,0,7.0,0
2,0,1,207,4,7,0,0,0,7.0,0
2,0,1,28,4,5,1,0,0,7.0,0
1,0,1,30,4,5,0,0,0,7.0,0
2,0,1,57,4,7,1,1,0,7.0,0
1,0,1,0,4,3,1,0,1,7.0,0
1,0,1,49,4,1,0,0,1,7.0,0
2,0,1,68,4,2,0,0,0,7.0,0
3,0,1,73,4,5,0,0,0,7.0,0
1,0,1,121,4,2,0,0,0,7.0,0
2,0,1,4,4,1,0,0,1,7.0,0
2,0,1,199,4,2,0,0,0,7.0,1
3,0,1,122,4,1,0,0,0,7.0,0
4,0,1,154,4,6,1,1,1,7.0,0
1,1,1,38,4,1,0,1,0,7.0,0
2,0,1,93,4,2,0,1,0,7.0,0
3,1,1,286,4,6,0,0,0,7.0,1
1,1,1,241,4,2,1,0,0,7.0,0
1,0,1,2,4,7,0,0,0,7.0,0
2,0,1,54,4,3,1,0,0,7.0,0
1,0,1,101,4,7,1,1,1,7.0,1
2,0,1,35,4,2,0,0,1,7.0,0
1,0,1,12,4,2,0,0,0,7.0,0
1,0,1,34,4,5,0,0,0,7.0,0
4,1,1,350,4,6,0,0,0,7.0,0
3,0,1,63,4,1,1,1,1,7.0,0
3,0,1,345,4,4,0,0,0,7.0,0
2,0,1,88,4,4,0,0,0,7.0,1
2,0,1,30,4,1,1,0,0,7.0,0
2,0,1,14,4,1,1,0,0,7.0,0
1,0,1,38,4,1,0,0,0,7.0,0
4,0,1,87,4,7,0,0,0,7.0,0
2,0,1,25,4,7,1,0,0,7.0,0
2,0,1,82,4,1,0,1,0,7.0,0
2,0,1,68,4,5,0,0,0,7.0,0
1,1,1,158,4,2,0,0,0,7.0,0
3,0,1,36,4,2,0,0,0,7.0,0
2,0,1,32,4,4,1,0,1,7.0,1
2,0,1,91,4,2,0,0,0,7.0,0
3,1,1,107,4,2,1,1,1,7.0,0
2,0,1,57,4,2,1,0,0,7.0,1
3,0,1,30,4,4,1,0,0,7.0,0
4,0,1,150,4,7,1,0,0,7.0,0
2,0,1,42,4,4,1,0,0,7.0,0
1,0,1,57,4,2,0,0,0,7.0,0
1,1,1,27,4,4,1,1,1,7.0,0
2,0,1,84,4,1,0,0,0,7.0,0
1,1,1,41,4,4,1,0,0,7.0,0
1,0,1,27,4,6,0,1,0,4.75,0
1,0,1,232,4,4,1,0,1,8.83,0
1,0,1,35,4,1,1,1,0,8.83,0
2,0,1,22,4,3,1,1,0,8.83,0
1,0,1,52,4,7,0,0,0,8.83,0
3,0,1,54,4,5,1,0,0,8.83,0
2,0,1,265,4,5,1,0,0,8.83,0
4,0,1,155,4,3,0,0,1,8.83,0
2,0,1,85,4,1,0,0,0,8.83,0
2,0,1,230,4,4,0,1,1,8.83,0
1,0,1,12,4,5,0,1,0,8.83,0
2,1,1,79,4,2,1,1,1,8.83,0
1,1,1,65,4,3,0,0,1,8.83,0
1,0,1,72,4,6,0,0,0,8.83,0
2,0,1,11,4,7,0,1,0,8.83,0
1,0,1,10,4,4,0,0,0,8.83,0
2,0,1,14,4,3,0,0,0,8.83,1
2,1,1,28,4,5,1,0,0,8.83,0
1,0,1,39,4,1,0,1,0,8.83,0
1,0,1,37,4,7,1,0,0,8.83,0
1,0,1,68,4,5,0,1,1,8.83,0
3,0,1,38,4,1,1,0,0,8.83,0
3,0,1,74,4,6,0,1,0,8.83,0
1,0,1,17,4,1,1,1,1,8.83,0
3,0,1,90,4,4,0,0,0,8.83,0
1,0,1,17,4,6,0,0,0,8.83,1
2,0,1,28,4,3,1,0,1,8.83,0
2,0,1,94,4,1,1,0,1,8.83,0
1,0,1,10,4,3,0,0,0,8.83,0
1,0,1,64,4,3,0,0,0,6.42,0
2,0,1,34,4,4,0,0,0,6.42,0
1,1,1,21,4,7,0,0,0,6.42,0
2,0,1,251,4,4,1,1,0,6.42,0
1,0,1,64,4,3,1,0,0,6.42,0
2,0,1,50,4,6,0,0,0,6.42,0
3,0,1,19,4,7,1,1,1,6.42,1
1,0,1,15,4,6,1,1,1,6.42,1
2,0,1,46,4,3,0,0,0,6.42,0
4,0,1,263,4,7,0,0,0,6.42,0
2,0,1,71,4,3,1,0,0,6.42,0
